Id,Id2,Geography,Median household income in 1999
1400000US36081014202,36081014202,"Census Tract 142.02, Queens County, New York",37625
1400000US36081014300,36081014300,"Census Tract 143, Queens County, New York",34515
1400000US36081014400,36081014400,"Census Tract 144, Queens County, New York",40125
1400000US36081014500,36081014500,"Census Tract 145, Queens County, New York",37813
1400000US36081014700,36081014700,"Census Tract 147, Queens County, New York",44125
1400000US36081014800,36081014800,"Census Tract 148, Queens County, New York",32475
1400000US36081014900,36081014900,"Census Tract 149, Queens County, New York",44630
1400000US36081015000,36081015000,"Census Tract 150, Queens County, New York",37684
1400000US36081015100,36081015100,"Census Tract 151, Queens County, New York",39788
1400000US36081015200,36081015200,"Census Tract 152, Queens County, New York",45240
1400000US36081015300,36081015300,"Census Tract 153, Queens County, New York",40665
1400000US36081015400,36081015400,"Census Tract 154, Queens County, New York",41848
1400000US36081015500,36081015500,"Census Tract 155, Queens County, New York",39864
1400000US36081015600,36081015600,"Census Tract 156, Queens County, New York",42583
1400000US36081015700,36081015700,"Census Tract 157, Queens County, New York",30903
1400000US36081015800,36081015800,"Census Tract 158, Queens County, New York",42329
1400000US36081015900,36081015900,"Census Tract 159, Queens County, New York",33936
1400000US36081016100,36081016100,"Census Tract 161, Queens County, New York",45383
1400000US36081016300,36081016300,"Census Tract 163, Queens County, New York",25102
1400000US36081016400,36081016400,"Census Tract 164, Queens County, New York",55625
1400000US36081016600,36081016600,"Census Tract 166, Queens County, New York",42791
1400000US36081016800,36081016800,"Census Tract 168, Queens County, New York",45296
1400000US36081016900,36081016900,"Census Tract 169, Queens County, New York",43205
1400000US36081017000,36081017000,"Census Tract 170, Queens County, New York",47202
1400000US36081017100,36081017100,"Census Tract 171, Queens County, New York",0
1400000US36081017200,36081017200,"Census Tract 172, Queens County, New York",38438
1400000US36081017400,36081017400,"Census Tract 174, Queens County, New York",57500
1400000US36081017600,36081017600,"Census Tract 176, Queens County, New York",41321
1400000US36081017800,36081017800,"Census Tract 178, Queens County, New York",45313
1400000US36081017900,36081017900,"Census Tract 179, Queens County, New York",29250
1400000US36081018000,36081018000,"Census Tract 180, Queens County, New York",50278
1400000US36081018100,36081018100,"Census Tract 181, Queens County, New York",34932
1400000US36081018200,36081018200,"Census Tract 182, Queens County, New York",33194
1400000US36081018300,36081018300,"Census Tract 183, Queens County, New York",42299
1400000US36081018401,36081018401,"Census Tract 184.01, Queens County, New York",31477
1400000US36081018402,36081018402,"Census Tract 184.02, Queens County, New York",50625
1400000US36081018500,36081018500,"Census Tract 185, Queens County, New York",38482
1400000US36081018600,36081018600,"Census Tract 186, Queens County, New York",52639
1400000US36081018700,36081018700,"Census Tract 187, Queens County, New York",41275
1400000US36081018800,36081018800,"Census Tract 188, Queens County, New York",44306
1400000US36081018900,36081018900,"Census Tract 189, Queens County, New York",38000
1400000US36081019000,36081019000,"Census Tract 190, Queens County, New York",38241
1400000US36081019100,36081019100,"Census Tract 191, Queens County, New York",0
1400000US36081019200,36081019200,"Census Tract 192, Queens County, New York",39519
1400000US36081019401,36081019401,"Census Tract 194.01, Queens County, New York",58203
1400000US36081019402,36081019402,"Census Tract 194.02, Queens County, New York",43971
1400000US36081019600,36081019600,"Census Tract 196, Queens County, New York",39340
1400000US36081019700,36081019700,"Census Tract 197, Queens County, New York",44659
1400000US36081019800,36081019800,"Census Tract 198, Queens County, New York",26667
1400000US36081020200,36081020200,"Census Tract 202, Queens County, New York",48276
1400000US36081020400,36081020400,"Census Tract 204, Queens County, New York",28848
1400000US36081020501,36081020501,"Census Tract 205.01, Queens County, New York",41731
1400000US36081020502,36081020502,"Census Tract 205.02, Queens County, New York",41106
1400000US36081020600,36081020600,"Census Tract 206, Queens County, New York",36446
1400000US36081020800,36081020800,"Census Tract 208, Queens County, New York",40000
1400000US36081021200,36081021200,"Census Tract 212, Queens County, New York",28571
1400000US36081021400,36081021400,"Census Tract 214, Queens County, New York",43254
1400000US36081021600,36081021600,"Census Tract 216, Queens County, New York",42648
1400000US36081021900,36081021900,"Census Tract 219, Queens County, New York",76250
1400000US36081022001,36081022001,"Census Tract 220.01, Queens County, New York",43177
1400000US36081022002,36081022002,"Census Tract 220.02, Queens County, New York",42399
1400000US36081022900,36081022900,"Census Tract 229, Queens County, New York",0
1400000US36081023000,36081023000,"Census Tract 230, Queens County, New York",49500
1400000US36081023200,36081023200,"Census Tract 232, Queens County, New York",47131
1400000US36081023500,36081023500,"Census Tract 235, Queens County, New York",33280
1400000US36081023600,36081023600,"Census Tract 236, Queens County, New York",40230
1400000US36081023800,36081023800,"Census Tract 238, Queens County, New York",30746
1400000US36081024000,36081024000,"Census Tract 240, Queens County, New York",31943
1400000US36081024300,36081024300,"Census Tract 243, Queens County, New York",39981
1400000US36081024400,36081024400,"Census Tract 244, Queens County, New York",0
1400000US36081024500,36081024500,"Census Tract 245, Queens County, New York",41395
1400000US36081024600,36081024600,"Census Tract 246, Queens County, New York","2,500-"
1400000US36081024700,36081024700,"Census Tract 247, Queens County, New York",44000
1400000US36081024800,36081024800,"Census Tract 248, Queens County, New York",32813
1400000US36081024900,36081024900,"Census Tract 249, Queens County, New York",36526
1400000US36081025000,36081025000,"Census Tract 250, Queens County, New York",15208
1400000US36081025100,36081025100,"Census Tract 251, Queens County, New York",38143
1400000US36081025200,36081025200,"Census Tract 252, Queens County, New York",21085
1400000US36081025300,36081025300,"Census Tract 253, Queens County, New York",33682
1400000US36081025500,36081025500,"Census Tract 255, Queens County, New York",47143
1400000US36081025700,36081025700,"Census Tract 257, Queens County, New York",34375
1400000US36081025800,36081025800,"Census Tract 258, Queens County, New York",32292
1400000US36081025900,36081025900,"Census Tract 259, Queens County, New York",36091
1400000US36081026000,36081026000,"Census Tract 260, Queens County, New York",22466
1400000US36081026100,36081026100,"Census Tract 261, Queens County, New York",36104
1400000US36081026200,36081026200,"Census Tract 262, Queens County, New York",51307
1400000US36081026300,36081026300,"Census Tract 263, Queens County, New York",33838
1400000US36081026400,36081026400,"Census Tract 264, Queens County, New York",39483
1400000US36081026500,36081026500,"Census Tract 265, Queens County, New York",34127
1400000US36081026600,36081026600,"Census Tract 266, Queens County, New York",16010
1400000US36081026700,36081026700,"Census Tract 267, Queens County, New York",36342
1400000US36081026900,36081026900,"Census Tract 269, Queens County, New York",31733
1400000US36081027000,36081027000,"Census Tract 270, Queens County, New York",47614
1400000US36081027100,36081027100,"Census Tract 271, Queens County, New York",34206
1400000US36081027200,36081027200,"Census Tract 272, Queens County, New York",31756
1400000US36081027300,36081027300,"Census Tract 273, Queens County, New York",35310
1400000US36081027400,36081027400,"Census Tract 274, Queens County, New York",41270
1400000US36081027500,36081027500,"Census Tract 275, Queens County, New York",36048
1400000US36081027600,36081027600,"Census Tract 276, Queens County, New York",34926
1400000US36081027700,36081027700,"Census Tract 277, Queens County, New York",38074
1400000US36081027800,36081027800,"Census Tract 278, Queens County, New York",22528
1400000US36081027900,36081027900,"Census Tract 279, Queens County, New York",42822
1400000US36081028000,36081028000,"Census Tract 280, Queens County, New York",47596
1400000US36081028100,36081028100,"Census Tract 281, Queens County, New York",41962
1400000US36081028200,36081028200,"Census Tract 282, Queens County, New York",51714
1400000US36081028300,36081028300,"Census Tract 283, Queens County, New York",40025
1400000US36081028400,36081028400,"Census Tract 284, Queens County, New York",55114
1400000US36081028500,36081028500,"Census Tract 285, Queens County, New York",46276
1400000US36081028700,36081028700,"Census Tract 287, Queens County, New York",37895
1400000US36081028800,36081028800,"Census Tract 288, Queens County, New York",44348
1400000US36081028900,36081028900,"Census Tract 289, Queens County, New York",41639
1400000US36081029100,36081029100,"Census Tract 291, Queens County, New York",36892
1400000US36081029200,36081029200,"Census Tract 292, Queens County, New York",42988
1400000US36081029300,36081029300,"Census Tract 293, Queens County, New York",38438
1400000US36081029500,36081029500,"Census Tract 295, Queens County, New York",44231
1400000US36081029700,36081029700,"Census Tract 297, Queens County, New York",44643
1400000US36081029900,36081029900,"Census Tract 299, Queens County, New York",0
1400000US36081030400,36081030400,"Census Tract 304, Queens County, New York",55586
1400000US36081030901,36081030901,"Census Tract 309.01, Queens County, New York",48398
1400000US36081030902,36081030902,"Census Tract 309.02, Queens County, New York",41018
